"high quality Dabigatran etexilate,CAS:211915-06-9","6000","6010","1","Kilogram","6010.0","http://www.alibaba.com/product-detail/high-quality-Dabigatran-etexilate-CAS-211915_2012906750.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v1_2012906750_high_quality_Dabigatran_etexilate_CAS_211915_06.jpg"
"High quality Clobetasol propionate;CAS Number:25122-46-7","2760","2770","1","Kilogram","2770.0","http://www.alibaba.com/product-detail/High-quality-Clobetasol-propionate-CAS-Number_1045489611.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v19_1045489611_High_quality_Clobetasol_propionate_CAS_Number_25122.jpg"
"High quality L-Lysine HCl USP CAS 657-27-2","1","100","1","Kilogram","100.0","http://www.alibaba.com/product-detail/High-quality-L-Lysine-HCl-USP_1358166835.html","China (Mainland)","Orchid Chemical Supplies Ltd.","http___i01.i.aliimg.com_photo_v0_1358166835_High_quality_L_Lysine_HCl_USP_CAS.jpg"
"high quality Pantoprazole sodium cas 138786-67-1","190","195","1","Kilogram","195.0","http://www.alibaba.com/product-detail/high-quality-Pantoprazole-sodium-cas-138786_1954477684.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v2_1954477684_high_quality_Pantoprazole_sodium_cas_138786_67.jpg"
"Factory supply high quality Levamisole hydrochloride powder","33","49","25","Kilograms","1225.0","http://www.alibaba.com/product-detail/Factory-supply-high-quality-Levamisole-hydrochloride_1273865823.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v8_1273865823_Factory_supply_high_quality_Levamisole_hydrochloride_powder.jpg"
"High quality 99% sodium salicylate,CAS:54-21-7","25","35","1","Kilogram","35.0","http://www.alibaba.com/product-detail/High-quality-99-sodium-salicylate-CAS_1861526295.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v3_1861526295_High_quality_99_sodium_salicylate_CAS_54.jpg"
"High quality Prednisolone;CAS Number:50-24-8","1226","1235","1","Kilogram","1235.0","http://www.alibaba.com/product-detail/High-quality-Prednisolone-CAS-Number-50_1045549135.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v18_1045549135_High_quality_Prednisolone_CAS_Number_50_24.jpg"
"high quality Diflunisal cas 22494-42-4","300","310","1","Kilogram","310.0","http://www.alibaba.com/product-detail/high-quality-Diflunisal-cas-22494-42_1922567842.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1922567842_high_quality_Diflunisal_cas_22494_42_4.jpg"
"top quality Dinoprost Trometamol F2 Amoglandin,Dinoprost Tromethamine 38562-01-5 USP Grade manufacturer","300","1000","1","Gram","1000.0","http://www.alibaba.com/product-detail/top-quality-Dinoprost-Trometamol-F2-Amoglandin_1271320077.html","China (Mainland)","Xian Wango Biopharm Co., Ltd.","http___i01.i.aliimg.com_photo_v0_1271320077_top_quality_Dinoprost_Trometamol_F2_Amoglandin_Dinoprost.jpg"
"High quality Prednisolone;CAS Number:50-24-8","1226","1235","1","Kilogram","1235.0","http://www.alibaba.com/product-detail/High-quality-Prednisolone-CAS-Number-50_1045549135.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v18_1045549135_High_quality_Prednisolone_CAS_Number_50_24.jpg"
"high quality Oxytetracycline,CAS:79-57-2","20","25","1","Kilogram","25.0","http://www.alibaba.com/product-detail/high-quality-Oxytetracycline-CAS-79-57_1897240427.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v3_1897240427_high_quality_Oxytetracycline_CAS_79_57_2.jpg"
"Professional supply high quality magnesium phosphate 10233-87-1","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/Professional-supply-high-quality-magnesium-phosphate_1249350007.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v9_1249350007_Professional_supply_high_quality_magnesium_phosphate_10233.jpg"
"High quality ,Tamsulosin hydrochloride,106463-17-6","4176","4185","1","Gram","4185.0","http://www.alibaba.com/product-detail/High-quality-Tamsulosin-hydrochloride-106463-17_1342485066.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v9_1342485066_High_quality_Tamsulosin_hydrochloride_106463_17_6.jpg"
"high quality Besifloxacin hcl 405165-61-9","500","510","1","Kilogram","510.0","http://www.alibaba.com/product-detail/high-quality-Besifloxacin-hcl-405165-61_1890731999.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v3_1890731999_high_quality_Besifloxacin_hcl_405165_61_9.jpg"
"High quality 3-Methylcyclopentadecanone;CAS Number:541-91-3","4176","4185","1","Gram","4185.0","http://www.alibaba.com/product-detail/High-quality-3-Methylcyclopentadecanone-CAS-Number_1095659871.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v16_1095659871_High_quality_3_Methylcyclopentadecanone_CAS_Number_541.jpg"
"High quality,L-TETRAHYDROPALMATINE HCL ,10097-84-4","276","285","1","Kilogram","285.0","http://www.alibaba.com/product-detail/High-quality-L-TETRAHYDROPALMATINE-HCL-10097_1495379344.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v5_1495379344_High_quality_L_TETRAHYDROPALMATINE_HCL_10097_84.jpg"
"high quality Fenoprofen , Cas :31879-05-7","320","325","1","Kilogram","325.0","http://www.alibaba.com/product-detail/high-quality-Fenoprofen-Cas-31879-05_1956176740.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v2_1956176740_high_quality_Fenoprofen_Cas_31879_05_7.jpg"
"high quality Diclofenac potassium,CAS no15307-81-0","30","45","1","Kilogram","45.0","http://www.alibaba.com/product-detail/high-quality-Diclofenac-potassium-CAS-no15307_1849966591.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v5_1849966591_high_quality_Diclofenac_potassium_CAS_no15307_81.jpg"
"high quality Oxytocin /50-56-6/pharmaceutical grade","60","70","1","Gram","70.0","http://www.alibaba.com/product-detail/high-quality-Oxytocin-50-56-6_1966203301.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v2_1966203301_high_quality_Oxytocin_50_56_6_pharmaceutical.jpg"
"high quality Sorafenib tosylate CAS:475207-59-1","2100","2110","1","Kilogram","2110.0","http://www.alibaba.com/product-detail/high-quality-Sorafenib-tosylate-CAS-475207_1981957060.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v2_1981957060_high_quality_Sorafenib_tosylate_CAS_475207_59.jpg"
"High quality L-Proline,CAS Number:147-85-3","30","35","25","Kilograms","875.0","http://www.alibaba.com/product-detail/High-quality-L-Proline-CAS-Number_1084371905.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v17_1084371905_High_quality_L_Proline_CAS_Number_147.jpg"
"high quality Trometamol CAS: 77-86-1","20","25","1","Kilogram","25.0","http://www.alibaba.com/product-detail/high-quality-Trometamol-CAS-77-86_1890972946.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1890972946_high_quality_Trometamol_CAS_77_86_1.jpg"
"High quality Prednisolone;CAS :50-24-8","1100","1110","1","Kilogram","1110.0","http://www.alibaba.com/product-detail/High-quality-Prednisolone-CAS-50-24_1926919090.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1926919090_High_quality_Prednisolone_CAS_50_24_8.jpg"
"High quality Loperamide hydrochloride;CAS Number:34552-83-5","618","630","1","Gram","630.0","http://www.alibaba.com/product-detail/High-quality-Loperamide-hydrochloride-CAS-Number_1224156051.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v11_1224156051_High_quality_Loperamide_hydrochloride_CAS_Number_34552.jpg"
"Factory supply best quality Agrochemicals carbendazim 10605-21-7","18","25","1","Kilogram","25.0","http://www.alibaba.com/product-detail/Factory-supply-best-quality-Agrochemicals-carbendazim_1249291320.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v9_1249291320_Factory_supply_best_quality_Agrochemicals_carbendazim_10605.jpg"
"High quality Betamethasone 21-acetate;CAS Number:987-24-6","2320","2350","1","Kilogram","2350.0","http://www.alibaba.com/product-detail/High-quality-Betamethasone-21-acetate-CAS_1045732265.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v17_1045732265_High_quality_Betamethasone_21_acetate_CAS_Number.jpg"
"High quality Loperamide hydrochloride ,CAS Number:34552-83-5","618","630","1","Gram","630.0","http://www.alibaba.com/product-detail/High-quality-Loperamide-hydrochloride-CAS-Number_1083579533.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v17_1083579533_High_quality_Loperamide_hydrochloride_CAS_Number_34552.jpg"
"High quality Montelukast sodium,CAS Number:151767-02-1","5025","5050","1","Gram","5050.0","http://www.alibaba.com/product-detail/High-quality-Montelukast-sodium-CAS-Number_1084082994.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v17_1084082994_High_quality_Montelukast_sodium_CAS_Number_151767.jpg"
"high quality ketoprofen CAS:22071-15-4","80","85","1","Kilogram","85.0","http://www.alibaba.com/product-detail/high-quality-ketoprofen-CAS-22071-15_1896600159.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v4_1896600159_high_quality_ketoprofen_CAS_22071_15_4.jpg"
"High quality Rofecoxib Cas No.: 162011-90-7","1343","1353","1","Kilogram","1353.0","http://www.alibaba.com/product-detail/High-quality-Rofecoxib-Cas-No-162011_1874797384.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1874797384_High_quality_Rofecoxib_Cas_No_162011_90.jpg"
"Professional supply high quality Minoxidil CAS:38304-91-5","150","200","1","Kilogram","200.0","http://www.alibaba.com/product-detail/Professional-supply-high-quality-Minoxidil-CAS_1246189942.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v10_1246189942_Professional_supply_high_quality_Minoxidil_CAS_38304.jpg"
"High quality10H-Phenothiazine-10-ethanamine,N,N,a-trimethyl-, hydrochloride (1:1);CAS Number:58-33-3","90","100","1","Kilogram","100.0","http://www.alibaba.com/product-detail/High-quality10H-Phenothiazine-10-ethanamine-N_1004539961.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v18_1004539961_High_quality10H_Phenothiazine_10_ethanamine_N_N.jpg"
"High quality Lincomycin hydrochloride;CAS Number:859-18-7","90","120","1","Kilogram","120.0","http://www.alibaba.com/product-detail/High-quality-Lincomycin-hydrochloride-CAS-Number_1036789404.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v18_1036789404_High_quality_Lincomycin_hydrochloride_CAS_Number_859.jpg"
"Factory supply best quality Agrochemicals carbendazim 98%","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/Factory-supply-best-quality-Agrochemicals-carbendazim_1249325447.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v9_1249325447_Factory_supply_best_quality_Agrochemicals_carbendazim_98.jpg"
"High quality Donepezil hydrochloride,CAS Number:120011-70-3","750","800","1","Kilogram","800.0","http://www.alibaba.com/product-detail/High-quality-Donepezil-hydrochloride-CAS-Number_1084460389.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v17_1084460389_High_quality_Donepezil_hydrochloride_CAS_Number_120011.jpg"
"High quality (+/-)-Clopidogrel bisulfate,CAS Number:135046-48-9","525","550","1","Kilogram","550.0","http://www.alibaba.com/product-detail/High-quality--Clopidogrel-bisulfate-CAS_1084428733.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v18_1084428733_High_quality_Clopidogrel_bisulfate_CAS_Number_135046.jpg"
"Professional supply high quality Gentamicin sulfate 1405-41-0","200","210","1","Kilogram","210.0","http://www.alibaba.com/product-detail/Professional-supply-high-quality-Gentamicin-sulfate_1299917202.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v7_1299917202_Professional_supply_high_quality_Gentamicin_sulfate_1405.jpg"
"Factory supply high quality cefotaxime sodium for injection","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/Factory-supply-high-quality-cefotaxime-sodium_1282430667.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v7_1282430667_Factory_supply_high_quality_cefotaxime_sodium_for.jpg"
"High quality Adapalene,CAS:106685-40-9","3600","3610","1","Kilogram","3610.0","http://www.alibaba.com/product-detail/High-quality-Adapalene-CAS-106685-40_1887673749.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v3_1887673749_High_quality_Adapalene_CAS_106685_40_9.jpg"
"high quality flumequine,CAS:42835-25-6","35","40","1","Kilogram","40.0","http://www.alibaba.com/product-detail/high-quality-flumequine-CAS-42835-25_1944945024.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v2_1944945024_high_quality_flumequine_CAS_42835_25_6.jpg"
"high quality Piperazine citrate 144-29-6","46","55","1","Kilogram","55.0","http://www.alibaba.com/product-detail/high-quality-Piperazine-citrate-144-29_1861464618.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1861464618_high_quality_Piperazine_citrate_144_29_6.jpg"
"high quality Pantoprazole CAS:102625-70-7","750","760","1","Kilogram","760.0","http://www.alibaba.com/product-detail/high-quality-Pantoprazole-CAS-102625-70_1909725888.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v4_1909725888_high_quality_Pantoprazole_CAS_102625_70_7.jpg"
"high quality Clopidogrel CAS:113665-84-2","750","760","1","Kilogram","760.0","http://www.alibaba.com/product-detail/high-quality-Clopidogrel-CAS-113665-84_1879319762.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1879319762_high_quality_Clopidogrel_CAS_113665_84_2.jpg"
"Factory supply high quality cefotaxime sodium sterile","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/Factory-supply-high-quality-cefotaxime-sodium_1282430577.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v8_1282430577_Factory_supply_high_quality_cefotaxime_sodium_sterile.jpg"
"High quality DL-Threonine,CAS:80-68-2","175","185","1","Kilogram","185.0","http://www.alibaba.com/product-detail/High-quality-DL-Threonine-CAS-80_1877375684.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v3_1877375684_High_quality_DL_Threonine_CAS_80_68.jpg"
"High quality,TETRAHYDROPALMATINE ,10097-84-4","276","285","1","Kilogram","285.0","http://www.alibaba.com/product-detail/High-quality-TETRAHYDROPALMATINE-10097-84-4_1495379411.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v5_1495379411_High_quality_TETRAHYDROPALMATINE_10097_84_4.jpg"
"high quality Flutamide,CAS:13311-84-7","250","260","1","Kilogram","260.0","http://www.alibaba.com/product-detail/high-quality-Flutamide-CAS-13311-84_1924959207.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v3_1924959207_high_quality_Flutamide_CAS_13311_84_7.jpg"
"The queen of quality of Furosemide CAS No.: 54-31-9","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/The-queen-of-quality-of-Furosemide_681373866.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v23_681373866_The_queen_of_quality_of_Furosemide_CAS.jpg"
"Chinese high quality high-efficiency drugs for poultry","6.5","7.5","500","Kilograms","3750.0","http://www.alibaba.com/product-detail/Chinese-high-quality-high-efficiency-drugs_1762041706.html","China (Mainland)","Guangxi Nanning Taoyuan Veterinary Drugs Factory","http___i00.i.aliimg.com_photo_v1_1762041706_Chinese_high_quality_high_efficiency_drugs_for.jpg"
"Factory supply high quality Prazosin Hydrochloride","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/Factory-supply-high-quality-Prazosin-Hydrochloride_1411811059.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i01.i.aliimg.com_photo_v7_1411811059_Factory_supply_high_quality_Prazosin_Hydrochloride.jpg"
"High quality (S)-Amlodipine;CAS Number:103129-82-4","1260","1265","1","Gram","1265.0","http://www.alibaba.com/product-detail/High-quality-S-Amlodipine-CAS-Number_1096973314.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v16_1096973314_High_quality_S_Amlodipine_CAS_Number_103129.jpg"
"Professional supplier for API Anti-Allergic Agents high quality Loratadine","10","100","25","Kilograms","2500.0","http://www.alibaba.com/product-detail/Professional-supplier-for-API-Anti-Allergic_1310668832.html","China (Mainland)","Baoji Guokang Bio-Technology Co., Ltd.","http___i00.i.aliimg.com_photo_v9_1310668832_Professional_supplier_for_API_Anti_Allergic_Agents.jpg"
